SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1887170N21088,1887,16,NI,BB,UNNAMED,1887-06-21 00:00:00,TS,25.0,86.1, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.1,86.0,TC,30, ,24.9,86.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,320
1887198N21088,1887,23,NI,BB,UNNAMED,1887-07-22 12:00:00,TS,21.9,87.5, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.9,87.5,TC,34, ,21.9,87.5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
1887252N21089,1887,43,NI,BB,UNNAMED,1887-09-10 18:00:00,TS,21.2,89.3, , , ,main,49,49,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.2,89.2,TC,30, ,21.2,89.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,95
1887280N11085,1887,56,NI,BB,UNNAMED,1887-10-13 18:00:00,TS,23.5,78.9, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.8,79.4,TC,30, ,23.3,78.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,55
1888208N25083,1888,29,NI,AS,UNNAMED,1888-07-30 00:00:00,TS,25.8,77.9, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.8,77.8,TC,30, ,25.8,78.0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,275
1888234N21089,1888,37,NI,BB,UNNAMED,1888-08-22 18:00:00,TS,22.2,88.6, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.3,88.6,TC,45, ,22.2,88.6,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0
1888257N15099,1888,45,NI,BB,UNNAMED,1888-09-17 18:00:00,TS,21.4,79.0, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.4,78.9,TC,30, ,21.3,79.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,290
1888309N16068,1888,56,NI,AS,UNNAMED,1888-11-05 12:00:00,TS,15.6,68.3, , , ,main,543,543,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.6,68.3,TC,64, ,15.6,68.3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
1889159N15087,1889,3,NI,BB,UNNAMED,1889-06-08 06:00:00,TS,15.3,86.7, , , ,main,435,401,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.5,86.7,TC,45, ,15.1,86.7,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,5
1889228N21089,1889,13,NI,BB,UNNAMED,1889-08-17 18:00:00,TS,24.3,84.2, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.4,83.7,TC,30, ,24.2,84.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,290
1889298N21088,1889,34,NI,BB,UNNAMED,1889-10-25 12:00:00,TS,20.6,88.3, , , ,main,111,111,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.6,88.3,TC,45, ,20.6,88.3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0
1890169N19086,1890,15,NI,BB,UNNAMED,1890-06-18 12:00:00,TS,19.7,85.8, , , ,main,11,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.8,85.7,TC,30, ,19.7,85.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,310
1890266N18085,1890,30,NI,BB,UNNAMED,1890-09-23 18:00:00,TS,19.6,84.9, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.7,84.8,TC,37, ,19.4,84.9,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,330
1891140N10082,1891,10,NI,BB,UNNAMED,1891-05-24 12:00:00,TS,16.2,84.2, , , ,main,189,171,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.3,84.2,TC,30, ,16.1,84.1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,20
1891245N20089,1891,25,NI,BB,UNNAMED,1891-09-03 00:00:00,TS,23.3,84.2, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.5,84.0,TC,30, ,23.1,84.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,310
1891263N16097,1891,34,NI,BB,UNNAMED,1891-09-22 12:00:00,TS,21.5,86.3, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.6,86.1,TC,30, ,21.3,86.6,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,305
1891305N10097,1891,49,NI,BB,UNNAMED,1891-11-01 06:00:00,TS,10.6,96.0, , , ,main,273,273,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.7,95.7,TC,49, ,10.5,96.4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,290
1892153N20070,1892,17,NI,AS,UNNAMED,1892-06-03 00:00:00,TS,22.8,65.4, , , ,main,244,244,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.9,65.1,TC,30, ,22.8,65.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,290
1892204N23087,1892,28,NI,AS,UNNAMED,1892-07-25 12:00:00,TS,26.4,74.4, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26.6,74.0,TC,30, ,26.3,74.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,295
1892263N15086,1892,46,NI,BB,UNNAMED,1892-09-20 06:00:00,TS,16.1,84.7, , , ,main,231,209,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2,84.6,TC,30, ,16.1,84.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,300
1893115N12092,1893,10,NI,BB,UNNAMED,1893-04-26 18:00:00,TS,15.9,94.7, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.2,94.9,TC,37, ,15.7,94.5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,35
1893176N23091,1893,17,NI,BB,UNNAMED,1893-06-26 12:00:00,TS,23.4,88.8, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.4,88.5,TC,30, ,23.3,89.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,275
1893252N18090,1893,39,NI,BB,UNNAMED,1893-09-12 06:00:00,TS,23.0,82.6, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.1,82.5,TC,30, ,23.0,82.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,305
1893298N11096,1893,53,NI,BB,UNNAMED,1893-10-26 00:00:00,TS,12.3,93.9, , , ,main,395,377,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.4,93.8,TC,45, ,12.2,94.0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,310
1894164N23091,1894,21,NI,BB,UNNAMED,1894-06-13 12:00:00,TS,23.0,90.6, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.0,90.5,TC,30, ,23.0,90.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,270
1894184N25089,1894,26,NI,AS,UNNAMED,1894-07-10 12:00:00,TS,25.7,68.6, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.7,68.3,TC,30, ,25.7,68.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,265
1894225N23088,1894,34,NI,BB,UNNAMED,1894-08-14 00:00:00,TS,23.4,85.8, , , ,main,0,0,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.4,85.7,TC,30, ,23.3,85.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,285
1894303N13090,1894,50,NI,BB,UNNAMED,1894-10-30 12:00:00,TS,13.3,88.6, , , ,main,674,674,__________OP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.4,88.4,TC,30, ,13.2,88.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,295
1895179N21088,1895,15,NI,BB,UNNAMED,1895-06-29 15:00:00,TS,23.7,83.3, , , ,main,0,0,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23.8,83.1,TC,30, ,23.5,83.5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,310
1895259N18090,1895,32,NI,BB,UNNAMED,1895-09-16 21:00:00,TS,20.0,88.7, , , ,main,180,145,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.2,88.5,TC,30, ,19.8,88.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,330
1896170N21089,1896,12,NI,BB,UNNAMED,1896-06-19 09:00:00,TS,22.8,87.4, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.9,87.2,TC,45, ,22.7,87.6,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,285
1896208N21090,1896,19,NI,BB,UNNAMED,1896-07-29 03:00:00,TS,21.8,79.7, , , ,main,0,0,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.9,79.6,TC,30, ,21.8,79.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,295
1896319N06079,1896,45,NI,BB,UNNAMED,1896-11-14 09:00:00,TS,6.5,78.2, , , ,main,190,173,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.5,78.0,TC,30, ,6.4,78.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1897191N20070,1897,16,NI,AS,UNNAMED,1897-07-10 21:00:00,TS,21.1,69.9, , , ,main,23,15,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.1,69.8,TC,45, ,21.0,69.9,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,340
1897255N21070,1897,27,NI,AS,UNNAMED,1897-09-13 09:00:00,TS,22.7,67.2, , , ,main,129,117,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.8,67.0,TC,30, ,22.6,67.3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,310
1898125N13095,1898,10,NI,BB,UNNAMED,1898-05-06 15:00:00,TS,17.2,91.4, , , ,main,315,297,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.4,91.3,TC,64, ,17.0,91.5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,340
1898164N18086,1898,14,NI,BB,UNNAMED,1898-06-19 09:00:00,TS,25.2,88.9, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.3,88.9,TC,30, ,25.2,88.8,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,40
1898225N24090,1898,27,NI,BB,UNNAMED,1898-08-15 21:00:00,TS,25.4,84.3, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.5,84.2,TC,30, ,25.4,84.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,285
1898282N13085,1898,48,NI,BB,UNNAMED,1898-10-10 03:00:00,TS,13.5,83.5, , , ,main,346,313,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.6,83.3,TC,45, ,13.4,83.6,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,305
1899118N13094,1899,12,NI,BB,UNNAMED,1899-05-02 03:00:00,TS,16.6,94.6, , , ,main,0, ,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.6,94.6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,15
1899252N18092,1899,32,NI,BB,UNNAMED,1899-09-13 15:00:00,TS,25.0,79.3, , , ,main,0,0,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25.1,79.4,TC,30, ,24.8,79.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,30
1900173N21088,1900,10,NI,BB,UNNAMED,1900-06-23 03:00:00,TS,21.9,87.7, , , ,main,0,0,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.0,87.7,TC,30, ,21.8,87.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,10
1900227N20091,1900,15,NI,BB,UNNAMED,1900-08-17 15:00:00,TS,20.8,88.5, , , ,main,89,78,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.8,88.3,TC,64, ,20.7,88.7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1900258N21088,1900,28,NI,BB,UNNAMED,1900-09-21 15:00:00,TS,20.9,84.8, , , ,main,0,0,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.9,84.6,TC,30, ,20.9,84.9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,270
1901115N06074,1901,16,NI,AS,UNNAMED,1901-04-27 09:00:00,TS,10.1,70.3, , , ,main,573,573,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.1,70.2,TC,64, ,10.0,70.4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,310
1901286N17087,1901,38,NI,BB,UNNAMED,1901-10-14 03:00:00,TS,17.2,83.5, , , ,main,54,30,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.2,83.3,TC,30, ,17.2,83.7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,280
1902127N12055,1902,15,NI,AS,UNNAMED,1902-05-10 15:00:00,TS,16.8,59.0, , , ,main,276,265,__________PO___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.0,59.2,TC,64, ,16.7,58.9,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,45
1902208N22088,1902,26,NI,BB,UNNAMED,1902-07-29 09:00:00,TS,24.5,81.3, , , ,main,0,0,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24.5,81.2,TC,30, ,24.5,81.4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,280
1902266N18090,1902,38,NI,BB,UNNAMED,1902-09-23 21:00:00,TS,19.8,89.2, , , ,main,201,167,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.0,89.1,TC,30, ,19.7,89.2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,340
1902341N09063,1902,53,NI,AS,UNNAMED,1902-12-09 09:00:00,TS,14.3,66.4, , , ,main,779,762,__________PP___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.3,66.5,TC,45, ,14.2,66.4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,10
